Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12549,31,34,39068,0.683477,2764.66,224.205,18124.6,619852,0,31.1423,34.256,2.2202,2.2202,18.8235
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12554,30,34,43096,0.695227,2714.78,311.789,18249.9,846440,0,30.755,34.2995,2.41218,2.41218,16.0857
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12550,31,33,41846,0.633873,2806.89,181.708,18561.7,510036,0,31.0419,33.9584,2.00998,2.00998,19.0792
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12548,31,34,43420,0.774255,2686.21,151.861,20612,407930,0,31.4476,34.5376,1.70953,1.70953,16.7893
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12560,30,33,35361,0.624376,2719.86,259.076,17649.1,704652,0,30.3099,33.9966,2.43422,2.43422,19.5088
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12561,31,33,33846,0.653069,2739.89,549.426,13339.5,1505360,0,31.0782,34.1152,3.26851,3.26851,16.6133
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12568,30,33,31698,0.620125,2757.36,287.9,17408.7,793845,0,31.0295,33.7508,2.56155,2.56155,19.4064
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12567,31,34,45354,0.735243,2740.43,279.982,18655.7,767271,0,31.2102,34.01,2.34647,2.34647,16.908
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12562,30,33,29889,0.642796,2739.87,284.589,18027.2,779737,0,30.4936,33.7001,2.56818,2.56818,19.7237
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12581,29,33,35483,0.677286,2718.21,258,17211.4,701298,0,30.1349,33.5688,2.36039,2.36039,18.4852
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12583,30,33,42413,0.708952,2730.72,160.649,21025.1,438688,0,30.7524,33.4089,1.91742,1.91742,19.6748
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12582,30,33,36337,0.510565,2744.07,489.607,13208.5,1343510,0,30.4346,33.8058,3.37279,3.37279,19.671
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12584,30,34,34981,0.612502,2755.7,399.03,16865.5,1099610,0,30.9891,34.1664,2.99692,2.99692,19.1153
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12594,30,33,42607,0.698378,2781.21,436.36,14577.3,1213610,0,30.3756,34.2326,2.87238,2.87238,16.2009
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12597,30,33,41859,0.673212,2760.12,358.405,16246.8,989239,0,30.9124,34.1892,2.72956,2.72956,17.7512
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12602,30,34,36126,0.652971,2820.15,553.986,12862.1,1562320,0,30.4775,33.9708,3.34331,3.34331,17.176
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12603,30,34,33929,0.589223,2730.66,235.722,19029.1,643677,0,30.7766,33.9523,2.31344,2.31344,19.3972
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12605,30,34,30306,0.621189,2692.71,324.058,16393.7,872595,0,30.566,34.2468,2.75638,2.75638,19.9267
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12595,31,34,38781,0.584526,2731.47,466.32,16863.6,1273740,0,30.8401,34.2435,3.08634,3.08634,17.4271
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12608,30,33,42749,0.673981,2793.33,250.482,20443.4,699677,0,30.7043,33.9347,2.22194,2.22194,16.9556
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12611,31,34,35719,0.707077,2705.69,283.879,17538.1,768089,0,31.078,34.1387,2.56103,2.56103,19.678
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12600,30,34,38720,0.626437,2745.35,381.799,15219.9,1048170,0,30.5063,34.0529,2.98721,2.98721,19.8197
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12610,31,33,32226,0.579539,2711.96,321.891,17092.5,872955,0,31.2218,33.4582,2.71805,2.71805,19.5251
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12615,31,33,37886,0.643165,2718.7,349.276,15834.8,949577,0,31.2112,33.8324,2.81711,2.81711,19.3223
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12613,31,34,42148,0.718031,2737.65,441.496,14377.7,1208660,0,31.1347,34.1274,2.77068,2.77068,14.9915
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12622,31,34,37304,0.652909,2812.69,182.519,17950.6,513370,0,31.2666,34.8307,1.98155,1.98155,18.4972
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12612,31,33,41010,0.710948,2745.03,296.054,16215.6,812676,0,31.1101,33.873,2.36996,2.36996,16.3365
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12631,30,33,34754,0.538901,2775.63,468.12,14232.5,1299330,0,30.7246,33.8834,3.24401,3.24401,19.0619
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12633,31,32,35801,0.597277,2771.49,117.72,19837.4,326261,0,31.3489,33.0093,1.59234,1.59234,18.7323
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12640,31,34,35210,0.72863,2775.35,735.968,10434.9,2042570,0,31.1518,34.0157,3.49898,3.49898,14.3141
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12637,30,33,40163,0.612981,2726.01,217.602,18495.2,593184,0,30.5694,33.6903,2.1987,2.1987,19.03
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12627,31,33,36181,0.64183,2711.95,271.427,16658.7,736095,0,31.5949,33.8408,2.4901,2.4901,19.4781
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12643,31,34,37005,0.76347,2718.63,335.804,16486.8,912929,0,31.2286,34.2799,2.5247,2.5247,16.326
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12644,31,34,39888,0.575723,2694.7,720.888,10565.3,1942580,0,30.9426,34.5865,3.55525,3.55525,15.0637
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12641,31,33,44777,0.773793,2654.02,339.796,17976.7,901826,0,31.5107,33.8949,2.26845,2.26845,13.2603
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12645,31,33,42025,0.662491,2648.79,292.517,17387.1,774817,0,31.116,34.0468,2.59476,2.59476,19.6197
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12642,31,33,36656,0.650456,2752.66,296.838,17877.2,817092,0,31.3663,34.0989,2.53271,2.53271,18.4524
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12651,29,34,37062,0.481395,2711.67,491.75,14693.2,1333460,0,30.2353,34.4569,3.36966,3.36966,19.565
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12649,30,33,43090,0.658295,2746.62,174.801,20742.3,480113,0,30.6965,33.5046,1.97151,1.97151,19.1143
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12658,31,34,34257,0.617309,2742.2,454.967,15742,1247610,0,31.064,34.3272,2.9398,2.9398,16.2776
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12654,30,33,29767,0.622611,2704.69,462.582,15326.9,1251140,0,30.6325,34.1071,3.03186,3.03186,16.9907
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12659,30,34,46778,0.655476,2770.83,370.159,17027.2,1025650,0,30.4767,34.3069,2.77577,2.77577,17.7637
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12661,30,33,43619,0.780005,2727.45,741.173,11767.9,2021510,0,30.4364,34.0943,3.31063,3.31063,12.8432
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12662,30,33,34473,0.638394,2738.95,580.026,12187.3,1588660,0,30.6111,34.2924,3.3547,3.3547,16.5737
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12657,31,34,29086,0.611766,2831.48,413.118,15399.4,1169730,0,31.2406,34.3983,2.9804,2.9804,18.2778
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12660,31,33,38058,0.694323,2745.23,475.502,14436.4,1305360,0,30.9356,34.1497,3.01813,3.01813,16.3997
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12664,30,34,40925,0.707442,2748.84,259.007,18172.9,711969,0,30.7749,34.6432,2.38346,2.38346,18.7463
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12665,31,34,34020,0.615835,2709.69,378.708,15029.8,1026180,0,30.8583,34.8968,2.892,2.892,18.7988
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12663,30,34,42086,0.685436,2668.02,394.076,16045.1,1051400,0,30.8684,34.3298,2.78728,2.78728,16.9017
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12667,31,34,37643,0.639907,2674.27,331.317,15826.2,886029,0,31.648,34.4225,2.66415,2.66415,18.3041
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12671,30,34,34401,0.633404,2754.08,332.479,16341.8,915672,0,30.9721,34.9404,2.62716,2.62716,17.7445
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12679,31,33,37373,0.674936,2794.1,205.658,19657.7,574628,0,31.522,33.5739,1.99914,1.99914,16.7911
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12681,30,33,35146,0.6597,2757.9,484.608,13553.7,1336500,0,30.8288,33.9331,3.04254,3.04254,16.3491
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12683,31,33,42062,0.787816,2685.99,200.338,19646.6,538107,0,31.3435,33.6736,1.91026,1.91026,15.8552
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12682,31,34,42688,0.718775,2700.74,438.735,15220.7,1184910,0,30.9296,34.2723,2.81468,2.81468,15.5424
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12687,30,33,42621,0.633887,2744.44,440.125,15201.8,1207900,0,30.3405,34.0103,3.13095,3.13095,18.9141
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12689,30,33,40259,0.761378,2781.67,331.307,16327.8,921586,0,30.6794,34.2052,2.49068,2.49068,16.1021
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12690,30,34,43340,0.624164,2741.03,237.892,19071.4,652069,0,30.5543,34.855,2.34881,2.34881,19.7815
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12697,31,33,34378,0.626868,2735.04,225.616,17783.7,617069,0,31.1707,33.2872,2.26099,2.26099,19.3711
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12703,30,33,41933,0.555438,2794.82,406.414,14216.1,1135860,0,30.2952,33.8294,3.07614,3.07614,19.7222
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12702,30,33,42184,0.624961,2794.51,314.445,16000.7,878720,0,30.6295,33.5008,2.56941,2.56941,17.9331
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12712,31,33,39582,0.713525,2762.48,538.142,13310.6,1486610,0,31.1737,34.1382,3.07531,3.07531,15.1065
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12720,32,33,34102,0.609692,2754.43,508.867,12226.4,1401640,0,31.6983,34.1037,3.46249,3.46249,19.9238
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12717,31,33,37913,0.635162,2690.5,492.209,13896.1,1324290,0,31.0162,33.9129,3.06153,3.06153,16.3208
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12722,31,34,40559,0.614599,2752.54,464.137,14554.1,1277560,0,31.2991,34.5287,3.02131,3.02131,16.8108
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12735,30,33,38751,0.692733,2745.72,271.6,17273.8,745737,0,30.7791,33.8068,2.43926,2.43926,18.7144
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12733,31,33,42545,0.705322,2718.78,373.804,15807.3,1016290,0,31.1923,33.7807,2.68149,2.68149,16.5098
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12739,30,33,39027,0.65248,2672.86,161.613,21792.5,431968,0,30.8265,33.7294,1.91954,1.91954,19.6223
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12738,31,34,40936,0.657031,2785.62,236.113,19621.2,657722,0,31.2801,34.2882,2.20306,2.20306,17.6535
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12745,30,33,31910,0.534366,2730.3,583.915,11385.7,1594260,0,30.9119,33.7619,3.57209,3.57209,18.5433
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12774,29,34,33179,0.61923,2731.99,331.667,17001.7,906112,0,30.1631,34.4464,2.75269,2.75269,19.4282
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12770,30,34,37334,0.732214,2764.23,278.155,16625.4,768884,0,30.5548,34.422,2.44571,2.44571,18.379
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12771,30,33,39213,0.723421,2668.19,295.907,18222.1,789535,0,30.7519,33.9031,2.47856,2.47856,17.7987
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12776,30,34,41123,0.567559,2762.17,377.29,15528.2,1042140,0,30.577,35.0741,2.90752,2.90752,19.0409
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12785,29,34,39497,0.527838,2841.12,594.052,11930.7,1687770,0,29.9737,34.3436,3.46999,3.46999,17.2356
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12782,31,33,41059,0.63593,2755.35,257.802,18617,710335,0,31.1657,33.6018,2.45857,2.45857,19.9607
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12784,31,33,33703,0.68214,2765.51,357.749,16496,989359,0,31.1042,33.9468,2.78857,2.78857,18.5114
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12783,30,34,33625,0.68169,2794.35,420.603,15179.8,1175310,0,30.5405,34.3507,2.98807,2.98807,18.0664
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12790,30,34,41569,0.683187,2826.52,228.922,18152.9,647053,0,31.1565,34.3293,2.27164,2.27164,19.245
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12796,31,34,34793,0.587427,2741.64,480.276,13928,1316740,0,31.0009,34.106,3.34132,3.34132,19.6836
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12794,31,34,36760,0.623199,2760.31,175.243,19580,483723,0,31.5129,34.2079,2.0089,2.0089,19.7462
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12789,31,34,34859,0.700885,2715.56,183.946,18681.3,499516,0,31.478,34.1861,2.06993,2.06993,19.9542
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12810,30,34,35232,0.557755,2768.18,333.179,15697.6,922300,0,30.496,34.3826,2.80234,2.80234,19.9972
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12806,30,33,30723,0.588146,2757.81,381.285,15639.5,1051510,0,30.5998,33.4846,2.95805,2.95805,19.4761
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12808,31,33,35347,0.708651,2693,536.471,12629.5,1444720,0,31.3975,33.7228,3.1755,3.1755,16.111
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12823,31,33,35856,0.716788,2780.07,230.71,17314.6,641391,0,31.4814,34.0696,2.22265,2.22265,18.3502
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12805,31,33,40432,0.633805,2794.38,288.247,17387.2,805473,0,31.0134,33.7332,2.45893,2.45893,17.9371
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12824,31,34,40292,0.675414,2721.22,122.761,20588.7,334061,0,31.4146,34.3241,1.66725,1.66725,19.6122
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12831,31,34,42336,0.649657,2733.51,408.577,17311.1,1116850,0,30.9864,34.0774,2.90231,2.90231,17.599
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12832,31,33,36213,0.539124,2681.93,473.926,13383,1271040,0,30.8584,33.7193,3.29556,3.29556,19.4405
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12837,30,33,29343,0.584798,2717.99,451.898,14329.6,1228250,0,30.6515,33.6497,3.0395,3.0395,17.4497
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12841,30,33,33636,0.569355,2708.52,521.655,14260.9,1412920,0,30.6766,33.9341,3.29922,3.29922,17.772
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12839,31,33,38382,0.679026,2756.64,272.212,17769.3,750392,0,31.1483,33.9077,2.4611,2.4611,18.9865
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12845,31,33,40849,0.724248,2709.69,420.865,15832.5,1140420,0,31.2516,33.8738,2.68556,2.68556,14.806
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12848,31,33,42074,0.764904,2712.4,651.013,12073.9,1765810,0,31.186,33.87,3.1032,3.1032,12.864
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12838,30,33,38555,0.609152,2812.39,361.81,15881.7,1017550,0,30.9787,33.7558,2.88766,2.88766,19.5473
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12849,31,34,35239,0.574093,2684.95,463.292,16290.4,1243910,0,31.55,34.3059,3.18724,3.18724,18.6479
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12852,31,33,36949,0.703102,2725.24,557.937,11022.9,1520510,0,31.1456,33.676,3.1074,3.1074,14.8984
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12850,31,32,39168,0.695216,2718.39,672.227,11028.1,1827370,0,31.0168,33.438,3.41599,3.41599,14.9221
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12847,31,34,41554,0.642191,2731.77,280.062,18489.6,765067,0,30.8843,34.0114,2.49679,2.49679,18.994
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12857,31,33,38463,0.623171,2794.5,480.543,13578.4,1342880,0,30.9285,33.7891,3.09687,3.09687,17.0263
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12862,31,33,34558,0.701476,2709.22,500.168,13162.5,1355060,0,31.0775,34.0318,3.05711,3.05711,16.0256
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12864,31,34,37975,0.623628,2745.71,484.027,13737.7,1329000,0,30.8061,34.4751,3.22496,3.22496,18.2689
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12865,31,34,37637,0.68245,2725.17,279.875,18201.9,762707,0,31.3025,34.7656,2.52605,2.52605,19.4299
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12870,30,34,39712,0.55831,2702.09,483.629,15557.6,1306810,0,30.8339,34.5193,3.26033,3.26033,18.6782
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12882,31,33,41245,0.694205,2743.2,163.514,19962.2,448553,0,31.2791,33.9064,1.89572,1.89572,18.9351
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12869,30,33,44807,0.789038,2655.55,231.088,19980,613667,0,30.8286,33.8329,2.06446,2.06446,16.0045
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12891,31,34,32167,0.570549,2700.3,532.081,12729.5,1436780,0,31.1636,34.5883,3.35191,3.35191,17.9728
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12893,30,33,40398,0.723458,2846.95,456.684,14877.7,1300160,0,30.5953,33.9572,2.9389,2.9389,16.1783
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12897,31,33,40467,0.630133,2785.16,476.443,14156.9,1326970,0,31.1438,34.3807,3.17608,3.17608,18.006
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12901,31,33,34331,0.615641,2745.44,170.434,18471.6,467916,0,32.0016,33.6243,1.98388,1.98388,19.8126
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12902,32,33,41604,0.661958,2747.64,180.976,18704.1,497256,0,32.0226,33.7831,2.02567,2.02567,19.4524
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12898,31,34,43430,0.706229,2767.52,200.302,19721.2,554342,0,31.5534,34.1566,2.02269,2.02269,17.6051
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12896,31,34,31815,0.62713,2818.35,586.658,13385.1,1653410,0,30.7239,34.5684,3.49041,3.49041,17.6435
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12911,31,34,40179,0.717608,2714.62,156.941,19225.1,426036,0,31.1171,34.2584,1.79546,1.79546,17.8069
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12914,31,33,34799,0.64672,2699.8,465.366,13745,1256390,0,31.3879,34.1577,3.01424,3.01424,16.712
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12913,31,34,38604,0.747476,2718.67,424.859,14370.3,1155050,0,31.0474,34.1024,2.79164,2.79164,15.7712
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12916,31,34,28746,0.660261,2736.46,407.261,15854.2,1114450,0,31.1497,34.4703,2.878,2.878,17.3749
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12912,30,33,41937,0.732752,2683.77,391.944,15263.6,1051890,0,30.7021,33.9131,2.62061,2.62061,15.1358
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12917,31,33,33951,0.678764,2731.08,480.253,13790.1,1311610,0,31.5281,34.053,2.88786,2.88786,14.9633
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12920,31,32,41320,0.599672,2719.19,421.348,14729.9,1145730,0,31.1848,33.3584,3.01789,3.01789,18.4011
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12915,30,33,40231,0.575694,2795.58,471.404,13734.6,1317850,0,31.03,34.2803,3.20727,3.20727,18.5252
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12921,30,33,37917,0.737571,2748.66,298.938,17911.8,821679,0,30.8051,33.7895,2.4613,2.4613,17.372
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12922,30,33,36072,0.644474,2661.17,257.485,18986.9,685211,0,30.738,33.6394,2.38118,2.38118,18.8469
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,12918,31,34,36672,0.722506,2718.9,232.884,19602.2,633188,0,31.2527,34.2799,2.16322,2.16322,17.3074
